perturbation_pct,draw_idx,elapsed_s,rmse_pct,n_ret_si_1500,n_ret_si_2500,n_ret_si_4000,n_ret_nb_1500,n_ret_nb_2500,n_ret_nb_4000,d_err_all_rms_pct,d_err_all_mean_pct,d_err_all_max_abs_pct,d_err_si_rms_pct,d_err_nb_rms_pct
10.0,41,198.46879053115845,0.40967909908475353,1.4764188488038932,1.46260899101004,1.4247799306955113,2.2432226474172334,2.2077730373679154,2.1481748125255455,4.2293070105838275,-0.2804162890424465,12.556882877841046,4.2653389605405545,4.191043990244106
10.0,42,57.2380735874176,0.4096791044795887,1.4764188973103196,1.4626090158753609,1.424779920669243,2.2432226682403478,2.207773044244726,2.1481747853781985,4.229321995603629,-0.28041855118874665,12.55679235150216,4.265357459579613,4.191055211917909
10.0,43,50.33404517173767,0.40967870292083614,1.476418206121381,1.4626089654908105,1.4247795599152422,2.2432240082166355,2.207772935689433,2.148174316314515,4.2295024464666895,-0.2804444278933491,12.555670256608098,4.265576510100859,4.1911943252713995
10.0,44,157.23247694969177,5.260236415461633,1.37056689687174,1.3850946137545048,1.3750494796245163,2.157467911016377,2.2288414898401023,2.1672149994716565,16.614076437107368,1.7661011732646859,27.21466692410163,17.275588844092336,15.88802014803218
10.0,45,44.97891664505005,0.4096789883085827,1.4764186692102221,1.4626089854026867,1.4247798263870823,2.243223052477614,2.207773017454004,2.1481746588375588,4.229373362230913,-0.28042536643990335,12.556543465007433,4.26541722618836,4.191097583785874
10.0,46,49.72815465927124,0.4096790039838139,1.4764186989905221,1.4626089851003445,1.424779845629317,2.2432229826070365,2.207773025314306,2.1481746871812932,4.2293615615410936,-0.2804238538783076,12.556615447135135,4.265403281038931,4.19108807950656
10.0,47,103.11464357376099,0.4096788592454848,1.4764184047741393,1.4626090303775983,1.4247796523202658,2.2432238319224833,2.207772928920059,2.1481744067103614,4.229486758854802,-0.28044144894731754,12.555724129740199,4.265552055166817,4.191188028929763
10.0,48,47.578808307647705,0.4096788810841953,1.4764184722373652,1.4626090163394267,1.4247796959218877,2.2432236236966774,2.207772963361613,2.1481744811397774,4.229452872122974,-0.2804375587897999,12.55596504571809,4.265513225419288,4.1911594349756625
10.0,49,42.14992833137512,0.40967891514113286,1.4764183765130936,1.4626088986822139,1.4247798622315346,2.243223496707017,2.2077731874716076,2.148174614595512,4.2294907455597786,-0.280435434856873,12.557097377169786,4.265520919438502,4.191229642585795
10.0,50,109.19808626174927,0.4096788012073883,1.4764181626979327,1.46260889304892,1.4247797553178174,2.2432239428735183,2.2077731318797325,2.148174450934846,4.229548913165447,-0.2804448801062562,12.556657999209186,4.2655920779301475,4.191273897789202
10.0,51,35.309847593307495,0.40967947423675405,1.4764198018164623,1.4626091517184947,1.4247801312252575,2.2432210549153973,2.2077729469332183,2.1481751770983792,4.229049755606129,-0.28038582575689436,12.557033640841519,4.265073874867673,4.19079510367489
10.0,52,51.9355788230896,0.4096790971300336,1.4764188903443392,1.4626090190301773,1.424779917369451,2.2432226949861405,2.207773045884904,2.148174784046968,4.229324076988305,-0.2804192328113842,12.556769875852336,4.26536035924454,4.191056416850378
10.0,53,52.1718966960907,0.4096792583572947,1.4764193566355006,1.4626091020909602,1.4247799637081335,2.2432218834774633,2.2077729339785366,2.148174934435705,4.229173189702444,-0.28040229633890784,12.55661037890429,4.265212452653797,4.190902324308289
10.0,54,50.35008001327515,0.4096788886780887,1.4764184871490977,1.4626090055973806,1.4247797101687996,2.243223553368343,2.2077729706827443,2.1481744882737503,4.22944843756008,-0.28043591160015313,12.556047281719076,4.265506382824103,4.191157579795909
10.0,55,47.265573263168335,0.409678831367189,1.4764183374094852,1.4626089526761086,1.4247797227985861,2.2432237126499737,2.2077730401770443,2.1481744762231414,4.229483539874352,-0.28043926266608316,12.55630591497884,4.26553632919297,4.191198208497588
10.0,56,175.93413472175598,3.4327411646657957,1.4609617144664742,1.3899113108429995,1.414838778240603,2.2752743119867316,2.218085716645499,2.223453243102217,14.709395830304949,-1.8561126318876626,25.06883277395602,14.45971007867546,14.967723855409574
10.0,57,126.83531880378723,0.4096788915954825,1.4764184926602644,1.4626090004623014,1.4247797158919429,2.2432235212634937,2.2077729752160633,2.148174497283829,4.229443645779434,-0.2804351533907224,12.556093460049267,4.265500530695479,4.191153923587589
10.0,58,67.38372731208801,0.40967901006108015,1.4764187022505946,1.4626089843753287,1.424779846745851,2.243222970097322,2.207773021303273,2.1481746887315514,4.22935991837161,-0.2804235065262432,12.55661651873491,4.265401372818299,4.191086720154169
10.0,59,54.83644700050354,0.40967903845944303,1.476418746475588,1.462608990237707,1.424779870300873,2.2432228853081173,2.207773021830948,2.148174723036305,4.229345185006295,-0.2804216641729081,12.556666649782919,4.265384426396456,4.19107435645019
10.0,60,60.378517389297485,0.4096791169899432,1.476418879882146,1.4626089915359775,1.4247799402755357,2.2432225727348487,2.207773030935802,2.1481748281840845,4.229294694488115,-0.28041467857949437,12.556905723231676,4.265325761659294,4.191032618885602
10.0,61,60.194358348846436,0.40967889424778925,1.476418493946208,1.4626090015372648,1.424779719001258,2.2432235222120855,2.207772977231052,2.1481745014670395,4.229443940317759,-0.28043518571863285,12.556100140388034,4.265500460353883,4.191154609046797
10.0,62,52.40891098976135,0.40967901092490866,1.4764186983400582,1.4626089866252345,1.4247798461617982,2.2432229869569063,2.2077730196656886,2.148174687723211,4.229361617006807,-0.28042382141847333,12.556602205645257,4.265403252911924,4.191088224529296
10.0,63,57.358227014541626,0.4096788823381122,1.476418477588573,1.4626090124212154,1.4247796983521062,2.243223599740357,2.207772961658993,2.1481744725853087,4.22945393167391,-0.28043691483807887,12.555976419900759,4.26551372865056,4.191161090599795
10.0,64,55.07706809043884,0.40967907228155864,1.4764188370206877,1.4626090098077111,1.4247798911552516,2.243222779933168,2.207773033905103,2.148174744841649,4.229337416823639,-0.2804206154406817,12.55670385079979,4.2653757883283125,4.191067519551089
10.0,65,58.59268021583557,0.4096790428083522,1.47641876014957,1.4626089867451795,1.4247798795615392,2.2432228426501553,2.2077730285817547,2.1481747353423124,4.229339789412094,-0.2804207104681606,12.55672048851066,4.265377574629182,4.191070520415862
10.0,66,63.333091020584106,0.4096788780809016,1.4764184666859261,1.462609028099315,1.4247796690350178,2.2432236732834396,2.2077729313511627,2.1481744455827156,4.229458169293798,-0.28043845208346796,12.555809959018612,4.265522320589667,4.191160663746993
10.0,67,205.95627903938293,5.443964885403397,1.4647408885835702,1.4116050867452097,1.446443260517941,2.157467911016377,2.2664072427045436,2.223453243102217,15.535110337739761,-0.21576497208785292,27.21466692410163,16.616227731373595,14.309117436844657
10.0,68,65.21054339408875,0.4096791053132132,1.4764188655953776,1.4626089887628573,1.4247799305503206,2.2432225964799044,2.2077730329712337,2.148174821864965,4.229297311102392,-0.2804154102371265,12.556894002110354,4.265329504326707,4.191034029377604
10.0,69,72.72743010520935,0.4096788839744018,1.4764184861134388,1.4626090096812907,1.4247796996046453,2.2432235687475117,2.2077729619402264,2.148174476881898,4.22944889327691,-0.2804363187242519,12.555995992282359,4.265508533942038,4.191156219257293
10.0,70,47.61610198020935,0.40967899272644553,1.4764186811270146,1.4626089852885709,1.4247798342304212,2.243223024984342,2.207773021672023,2.1481746688727403,4.229368596443437,-0.2804248222476527,12.556571790206334,4.265411764884989,4.191093562722024
10.0,71,39.646188259124756,0.40967886860190306,1.4764184401459628,1.4626090199935238,1.4247796792946643,2.243223713415461,2.20777295579747,2.1481744539311034,4.229467282414533,-0.28043934827802414,12.555886544315248,4.265529460739142,4.191171891255244
10.0,72,47.56965661048889,0.4096791108064586,1.47641890517693,1.4626090143848502,1.424779925529767,2.2432226458722253,2.207773044323878,2.148174789636748,4.229319308590419,-0.2804180078484625,12.55681268845516,4.265354089846766,4.191053256083056
10.0,73,315.2124161720276,5.293328788107197,1.4482708377786604,1.3995997837715692,1.4348933220716626,2.157467911016377,2.253847844151024,2.2206987590200438,16.370304988284595,0.7195038354125898,27.21466692410163,18.212379422212823,14.174983981418487
10.0,74,50.1707968711853,0.40967869471439516,1.4764180667574882,1.4626089166292757,1.4247796153810794,2.243224194371786,2.2077730340920825,2.1481743235284494,4.229558266274225,-0.2804485870085057,12.556068250864717,4.2656204098517065,4.191262919616345
10.0,75,45.720017433166504,0.40967888374916234,1.4764184887070098,1.462609009161199,1.4247797071995383,2.243223562877652,2.2077729724945465,2.14817449000493,4.2294477954584355,-0.28043634063503536,12.556031529074568,4.265506577784708,4.1911560408940325
10.0,76,216.73939967155457,5.260232810282265,1.3705275467161042,1.3850717213171686,1.3750115453941911,2.157467911016377,2.2287921058391,2.1671781192649706,16.61444713441319,1.7680675491309763,27.21466692410163,17.27801751526307,15.886035748999756
